Pincode,Enrolment_Count,Update_Count,Lag_Ratio,ULI,Risk_Category,Latitude,Longitude,District
756033,161,7888,-47.993788819875775,0.0,SAFE,21.875173333333333,87.17684000000001,Baleswar
756034,86,2142,-23.906976744186046,0.0,SAFE,21.4898,86.917,Baleswar
756035,254,5383,-20.19291338582677,0.0,SAFE,21.523113636363636,86.97407727272729,Baleswar
756036,198,5764,-28.11111111111111,0.0,SAFE,21.499905,86.94274,Baleswar
756037,67,2063,-29.791044776119403,0.0,SAFE,21.4898,86.917,Baleswar
756038,114,2383,-19.903508771929825,0.0,SAFE,21.525466666666667,87.11725555555556,Baleswar
756039,32,965,-29.15625,0.0,SAFE,21.646599999999996,87.4622,Baleswar
756040,178,4730,-25.573033707865168,0.0,SAFE,21.486755555555554,86.90043333333334,Baleswar
756041,136,3881,-27.53676470588235,0.0,SAFE,21.474581818181818,86.90842727272728,Baleswar
756042,195,4431,-21.723076923076924,0.0,SAFE,21.43321111111111,86.8626,Baleswar
756043,153,3630,-22.725490196078432,0.0,SAFE,21.4898,86.91699999999999,Baleswar
756044,161,4617,-27.677018633540374,0.0,SAFE,21.461016666666666,86.903525,Baleswar
756045,288,9967,-33.607638888888886,0.0,SAFE,21.4898875,86.91747500000001,Baleswar
756046,112,3741,-32.401785714285715,0.0,SAFE,21.314984615384617,86.81553076923078,Baleswar
756047,191,5634,-28.49738219895288,0.0,SAFE,21.4898,86.917,Baleswar
756048,79,2835,-34.88607594936709,0.0,SAFE,21.463212499999997,86.8592,Baleswar
756049,85,2637,-30.023529411764706,0.0,SAFE,21.462666666666667,86.84828333333333,Baleswar
756051,34,1289,-36.911764705882355,0.0,SAFE,21.4898,86.91699999999999,Baleswar
756055,31,1175,-36.903225806451616,0.0,SAFE,21.4898,86.917,Baleswar
756056,125,2403,-18.224,0.0,SAFE,21.537619999999997,86.95581999999999,Baleswar
756058,152,3306,-20.75,0.0,SAFE,21.4898,86.917,Baleswar
756059,96,2778,-27.9375,0.0,SAFE,21.2714,86.4175,Baleswar
756060,81,2099,-24.91358024691358,0.0,SAFE,21.4898,86.917,Baleswar
756079,62,1863,-29.048387096774192,0.0,SAFE,21.4898,86.917,Baleswar
756080,92,2077,-21.57608695652174,0.0,SAFE,21.4898,86.917,Baleswar
756081,111,2215,-18.954954954954953,0.0,SAFE,21.4898,86.917,Baleswar
756083,215,3491,-15.237209302325581,0.0,SAFE,21.4898,86.91699999999999,Baleswar
756084,28,676,-23.142857142857142,0.0,SAFE,21.4898,86.91699999999999,Baleswar
756085,50,1943,-37.86,0.0,SAFE,21.4898,86.91699999999999,Baleswar
756086,3,69,-22.0,0.0,SAFE,21.366325,86.804125,Baleswar
756100,252,5054,-19.055555555555557,0.0,SAFE,20.9859,86.6254,Bhadrak
756101,112,4484,-39.035714285714285,0.0,SAFE,20.9859,86.6254,Bhadrak
756111,79,2781,-34.20253164556962,0.0,SAFE,20.9859,86.6254,Bhadrak
756112,112,4555,-39.669642857142854,0.0,SAFE,20.988092857142856,86.60756428571428,Bhadrak
756113,60,2175,-35.25,0.0,SAFE,21.028033333333337,86.55981666666666,Bhadrak
756114,177,5621,-30.757062146892654,0.0,SAFE,20.9859,86.6254,Bhadrak
756115,148,4282,-27.93243243243243,0.0,SAFE,21.04188888888889,86.65780000000001,Baleswar
756116,165,4441,-25.915151515151514,0.0,SAFE,20.9859,86.6254,Bhadrak
756117,313,8835,-27.226837060702877,0.0,SAFE,20.981113333333333,86.61349333333332,Bhadrak
756118,71,1679,-22.64788732394366,0.0,SAFE,21.035024999999997,86.629125,Bhadrak
756119,275,6242,-21.69818181818182,0.0,SAFE,20.979307142857145,86.61982857142857,Bhadrak
756120,85,4036,-46.48235294117647,0.0,SAFE,20.9859,86.6254,Bhadrak
756121,151,5473,-35.24503311258278,0.0,SAFE,21.215566666666668,86.24194166666666,Kendujhar
756122,86,2172,-24.25581395348837,0.0,SAFE,20.9859,86.6254,Bhadrak
756123,57,2596,-44.54385964912281,0.0,SAFE,20.996342857142857,86.62377142857143,Bhadrak
756124,97,3142,-31.391752577319586,0.0,SAFE,20.9859,86.6254,Bhadrak
756125,420,12420,-28.571428571428573,0.0,SAFE,21.004953333333333,86.64257333333333,Bhadrak
756126,157,5454,-33.738853503184714,0.0,SAFE,21.483433333333334,86.90977500000001,Baleswar
756127,107,2593,-23.233644859813083,0.0,SAFE,20.985899999999997,86.6254,Bhadrak
756128,54,1702,-30.51851851851852,0.0,SAFE,20.9859,86.6254,Bhadrak
756129,189,5554,-28.386243386243386,0.0,SAFE,20.981807692307694,86.63863846153846,Bhadrak
756130,300,6902,-22.006666666666668,0.0,SAFE,20.98394,86.62665333333332,Bhadrak
756131,285,6069,-20.294736842105262,0.0,SAFE,20.9859,86.6254,Bhadrak
756132,167,5551,-32.23952095808383,0.0,SAFE,20.9859,86.6254,Bhadrak
756133,224,6876,-29.696428571428573,0.0,SAFE,21.00845384615385,86.65675384615385,Baleswar
756134,91,3188,-34.032967032967036,0.0,SAFE,21.417814285714286,86.87534285714285,Baleswar
756135,87,2600,-28.885057471264368,0.0,SAFE,20.985899999999997,86.6254,Bhadrak
756137,45,1521,-32.8,0.0,SAFE,20.9859,86.6254,Bhadrak
756138,69,1925,-26.89855072463768,0.0,SAFE,20.9859,86.6254,Bhadrak
756139,35,887,-24.34285714285714,0.0,SAFE,20.9859,86.6254,Bhadrak
756144,25,540,-20.6,0.0,SAFE,20.9859,86.6254,Bhadrak
756162,48,2032,-41.333333333333336,0.0,SAFE,20.9859,86.6254,Bhadrak
756163,87,2206,-24.35632183908046,0.0,SAFE,20.985899999999997,86.6254,Bhadrak
756164,181,3940,-20.76795580110497,0.0,SAFE,20.979566666666667,86.67625555555554,Bhadrak
756165,28,792,-27.285714285714285,0.0,SAFE,20.9859,86.6254,Bhadrak
756166,61,2209,-35.21311475409836,0.0,SAFE,21.4898,86.91699999999999,Baleswar
756167,31,472,-14.225806451612904,0.0,SAFE,20.9859,86.6254,Bhadrak
756168,85,3350,-38.411764705882355,0.0,SAFE,20.985899999999997,86.6254,Bhadrak
756171,131,3655,-26.900763358778626,0.0,SAFE,20.8076,86.9261,Bhadrak
756181,130,3788,-28.138461538461538,0.0,SAFE,20.9859,86.6254,Bhadrak
756182,41,1596,-37.926829268292686,0.0,SAFE,21.4898,86.917,Baleswar
757001,104,4451,-41.79807692307692,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757002,35,1665,-46.57142857142857,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757003,28,2116,-74.57142857142857,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757014,119,2805,-22.571428571428573,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757016,100,3026,-29.26,0.0,SAFE,21.881825,86.4905625,Mayurbhanj
757017,64,2170,-32.90625,0.0,SAFE,21.87280909090909,86.4471909090909,Mayurbhanj
757018,132,4664,-34.333333333333336,0.0,SAFE,21.89795789473684,86.3846947368421,Mayurbhanj
757019,148,2917,-18.70945945945946,0.0,SAFE,21.878836363636363,86.43147272727272,Mayurbhanj
757020,123,2482,-19.178861788617887,0.0,SAFE,21.889764285714286,86.45245,Mayurbhanj
757021,70,2171,-30.014285714285716,0.0,SAFE,21.8812875,86.3524375,Mayurbhanj
757022,102,2631,-24.794117647058822,0.0,SAFE,21.905054545454547,86.41610909090909,Mayurbhanj
757023,81,2200,-26.160493827160494,0.0,SAFE,21.895199999999996,86.4112,Mayurbhanj
757024,81,2375,-28.320987654320987,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757025,143,4543,-30.76923076923077,0.0,SAFE,21.892066666666665,86.39457999999999,Mayurbhanj
757026,106,3326,-30.37735849056604,0.0,SAFE,21.85376153846154,86.28990769230768,Mayurbhanj
757027,22,777,-34.31818181818182,0.0,SAFE,21.621,86.7428,Mayurbhanj
757028,75,3211,-41.81333333333333,0.0,SAFE,21.8201,86.45149166666666,Mayurbhanj
757029,96,3437,-34.802083333333336,0.0,SAFE,21.888592307692306,86.36903076923076,Mayurbhanj
757030,170,4196,-23.68235294117647,0.0,SAFE,21.82035882352941,85.9775705882353,Mayurbhanj
757031,27,1054,-38.03703703703704,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757032,124,5428,-42.774193548387096,0.0,SAFE,22.06988823529412,86.1589588235294,Mayurbhanj
757033,232,7043,-29.357758620689655,0.0,SAFE,21.911581249999998,86.41114999999999,Mayurbhanj
757034,332,4825,-13.533132530120483,0.0,SAFE,21.895707692307692,86.35133076923077,Mayurbhanj
757035,145,4648,-31.055172413793102,0.0,SAFE,21.942546666666665,86.08429333333333,Mayurbhanj
757036,238,4683,-18.676470588235293,0.0,SAFE,21.89030625,86.30058749999999,Mayurbhanj
757037,269,7408,-26.539033457249072,0.0,SAFE,21.787,85.9314052631579,Mayurbhanj
757038,374,9300,-23.86631016042781,0.0,SAFE,21.818416666666664,86.36125555555554,Mayurbhanj
757039,168,5447,-31.422619047619047,0.0,SAFE,21.896639999999998,86.33944,Mayurbhanj
757040,177,5165,-28.180790960451976,0.0,SAFE,21.867506666666664,86.38284666666667,Mayurbhanj
757041,157,4779,-29.43949044585987,0.0,SAFE,21.87538125,86.420925,Mayurbhanj
757042,152,3920,-24.789473684210527,0.0,SAFE,21.926614285714287,86.40111428571427,Mayurbhanj
757043,249,5447,-20.87550200803213,0.0,SAFE,21.821099999999998,86.24785999999999,Mayurbhanj
757045,177,4705,-25.581920903954803,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757046,172,3572,-19.767441860465116,0.0,SAFE,21.939581818181818,86.38122727272727,Mayurbhanj
757047,169,3865,-21.869822485207102,0.0,SAFE,22.0898,86.1138,Mayurbhanj
757048,329,6089,-17.507598784194528,0.0,SAFE,21.9759,85.7894,Mayurbhanj
757049,162,4621,-27.52469135802469,0.0,SAFE,21.916843749999998,86.34531249999999,Mayurbhanj
757050,190,5251,-26.63684210526316,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757051,83,2607,-30.40963855421687,0.0,SAFE,22.0094,86.0156,Mayurbhanj
757052,162,4711,-28.080246913580247,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757053,142,5788,-39.76056338028169,0.0,SAFE,22.00062727272727,86.34210909090909,Mayurbhanj
757054,104,2810,-26.01923076923077,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757055,67,2067,-29.850746268656717,0.0,SAFE,21.8007,86.42681428571427,Mayurbhanj
757073,73,2484,-33.02739726027397,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757074,57,2254,-38.54385964912281,0.0,SAFE,22.3834,86.0815,Mayurbhanj
757075,85,3451,-39.6,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757077,112,3393,-29.294642857142858,0.0,SAFE,21.909166666666668,86.33503333333333,Mayurbhanj
757079,141,6097,-42.241134751773046,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757081,48,1430,-28.791666666666668,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757082,80,2312,-27.9,0.0,SAFE,21.879966666666665,86.36274444444444,Mayurbhanj
757083,44,1312,-28.818181818181817,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757084,83,2293,-26.626506024096386,0.0,SAFE,21.895199999999996,86.4112,Mayurbhanj
757085,64,1159,-17.109375,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757086,65,2356,-35.246153846153845,0.0,SAFE,21.920454545454547,86.43251818181817,Mayurbhanj
757087,169,4409,-25.088757396449704,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757091,198,3571,-17.035353535353536,0.0,SAFE,21.912241666666663,86.33825833333333,Mayurbhanj
757092,141,3304,-22.43262411347518,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757093,78,2044,-25.205128205128204,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757100,60,2032,-32.86666666666667,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757101,51,1744,-33.19607843137255,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757102,53,1537,-28.0,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757103,24,1114,-45.416666666666664,0.0,SAFE,21.870325,86.48974999999999,Mayurbhanj
757104,66,1566,-22.727272727272727,0.0,SAFE,22.0034,85.7284,Mayurbhanj
757105,74,2249,-29.39189189189189,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757106,84,2922,-33.785714285714285,0.0,SAFE,21.8952,86.4112,Mayurbhanj
757107,84,2881,-33.29761904761905,0.0,SAFE,21.8879,85.8805,Mayurbhanj
758001,98,3365,-33.33673469387755,0.0,SAFE,21.5371,85.7051,Kendujhar
758002,61,1695,-26.78688524590164,0.0,SAFE,21.534016666666663,85.56940000000002,Kendujhar
758013,191,5823,-29.486910994764397,0.0,SAFE,21.565507142857143,85.68535,Kendujhar
758014,173,5423,-30.346820809248555,0.0,SAFE,21.551081818181817,85.69820909090909,Kendujhar
758015,130,4668,-34.90769230769231,0.0,SAFE,21.289115384615382,85.88489230769231,Kendujhar
758016,156,3744,-23.0,0.0,SAFE,21.59808333333333,85.79299166666668,Kendujhar
758017,81,2483,-29.65432098765432,0.0,SAFE,21.557455555555556,85.7110888888889,Kendujhar
758018,460,10514,-21.856521739130436,0.0,SAFE,21.5386625,85.6213125,Kendujhar
758019,151,5600,-36.086092715231786,0.0,SAFE,21.360566666666667,85.42846666666667,Kendujhar
758020,61,1844,-29.229508196721312,0.0,SAFE,21.5371,85.7051,Kendujhar
758021,249,8185,-31.8714859437751,0.0,SAFE,21.489505,85.8081,Kendujhar
758022,154,4435,-27.7987012987013,0.0,SAFE,21.509066666666666,85.742475,Kendujhar
758023,102,2766,-26.11764705882353,0.0,SAFE,21.2937,85.5564,Kendujhar
758025,160,5322,-32.2625,0.0,SAFE,21.4761,85.75061764705883,Kendujhar
758026,23,425,-17.47826086956522,0.0,SAFE,21.5371,85.7051,Kendujhar
758027,102,4217,-40.34313725490196,0.0,SAFE,21.54349375,85.69075000000001,Kendujhar
758028,212,4776,-21.528301886792452,0.0,SAFE,21.289586666666665,85.58254666666667,Kendujhar
758029,198,4595,-22.207070707070706,0.0,SAFE,21.48345714285714,85.66345714285715,Kendujhar
758030,107,3130,-28.252336448598133,0.0,SAFE,21.6761,85.5392,Kendujhar
758031,295,7888,-25.73898305084746,0.0,SAFE,21.740922222222224,85.45253333333332,Kendujhar
758032,135,4531,-32.56296296296296,0.0,SAFE,21.72555263157895,85.63483684210526,Kendujhar
758034,196,7124,-35.3469387755102,0.0,SAFE,21.621116666666666,85.5215,Kendujhar
758035,205,6290,-29.682926829268293,0.0,SAFE,21.649666666666665,85.62267777777778,Kendujhar
758036,24,883,-35.791666666666664,0.0,SAFE,21.6365,85.3612,Kendujhar
758037,25,1126,-44.04,0.0,SAFE,21.8251,85.52080000000001,Kendujhar
758038,132,2065,-14.643939393939394,0.0,SAFE,21.6365,85.3612,Kendujhar
758040,24,367,-14.291666666666666,0.0,SAFE,21.3325,85.4774,Kendujhar
758041,117,4924,-41.085470085470085,0.0,SAFE,21.95399090909091,85.58989090909091,Kendujhar
758043,168,4753,-27.291666666666668,0.0,SAFE,21.529977777777777,85.72151666666667,Kendujhar
758044,114,3768,-32.05263157894737,0.0,SAFE,21.48986875,85.53828125,Kendujhar
758045,77,1943,-24.233766233766232,0.0,SAFE,21.5141375,85.677025,Kendujhar
758046,80,2262,-27.275,0.0,SAFE,21.7537,85.7667,Kendujhar
758047,140,3636,-24.97142857142857,0.0,SAFE,21.59717333333333,85.69048,Kendujhar
758076,122,3614,-28.62295081967213,0.0,SAFE,21.486484615384615,85.6317846153846,Kendujhar
758078,97,2737,-27.216494845360824,0.0,SAFE,21.2762,85.5873625,Kendujhar
758079,99,3461,-33.95959595959596,0.0,SAFE,21.438522222222225,85.60541111111111,Kendujhar
758080,147,3424,-22.292517006802722,0.0,SAFE,21.561,85.68405,Kendujhar
758081,132,2362,-16.893939393939394,0.0,SAFE,21.504871428571427,85.70874285714285,Kendujhar
758082,57,1261,-21.12280701754386,0.0,SAFE,21.427149999999997,85.53184999999999,Kendujhar
758083,94,2764,-28.404255319148938,0.0,SAFE,21.3172,85.35859999999998,Kendujhar
758086,5,38,-6.6,0.0,SAFE,21.485344444444443,85.49264444444445,Kendujhar
759001,73,2658,-35.41095890410959,0.0,SAFE,20.9406,85.2911,Dhenkanal
759013,153,6175,-39.35947712418301,0.0,SAFE,20.841827272727272,85.50202727272728,Dhenkanal
759014,138,4761,-33.5,0.0,SAFE,20.826199999999996,85.5262,Dhenkanal
759015,180,6389,-34.49444444444445,0.0,SAFE,20.827642857142855,85.50915,Dhenkanal
759016,318,10908,-33.301886792452834,0.0,SAFE,20.8262,85.5262,Dhenkanal
759017,123,5525,-43.91869918699187,0.0,SAFE,20.857045454545457,85.41322727272727,Dhenkanal
759018,176,7749,-43.02840909090909,0.0,SAFE,21.0004,85.4627375,Dhenkanal
759019,140,3899,-26.85,0.0,SAFE,20.8615,85.36198181818182,Dhenkanal
759020,156,4566,-28.26923076923077,0.0,SAFE,20.6945,85.25460833333334,Dhenkanal
759021,115,4724,-40.07826086956522,0.0,SAFE,20.6298,85.3126,Dhenkanal
759022,126,3452,-26.396825396825395,0.0,SAFE,20.66242,85.1727,Dhenkanal
759023,99,3218,-31.505050505050505,0.0,SAFE,20.5995,85.1972,Dhenkanal
759024,69,3159,-44.78260869565217,0.0,SAFE,20.8262,85.5262,Dhenkanal
759025,121,4348,-34.93388429752066,0.0,SAFE,20.826199999999996,85.5262,Dhenkanal
759026,124,4266,-33.403225806451616,0.0,SAFE,21.0647,85.5221,Dhenkanal
759027,117,4679,-38.99145299145299,0.0,SAFE,20.892222222222223,85.53497777777778,Dhenkanal
759028,141,5354,-36.97163120567376,0.0,SAFE,21.0772875,85.5466875,Dhenkanal
759039,124,4271,-33.443548387096776,0.0,SAFE,20.84701,85.54478,Dhenkanal
759040,28,759,-26.107142857142858,0.0,SAFE,20.9406,85.2911,Angul
759100,181,5544,-29.629834254143645,0.0,SAFE,21.04462105263158,85.06598947368421,Angul
759102,9,129,-13.333333333333334,0.0,SAFE,21.0079,84.9798,Angul
759103,190,6252,-31.905263157894737,0.0,SAFE,20.855807692307692,84.7413923076923,Angul
759104,46,1487,-31.32608695652174,0.0,SAFE,20.7259,84.8658,Angul
759105,85,2448,-27.8,0.0,SAFE,21.2506,85.03971428571428,Angul
759106,8,129,-15.125,0.0,SAFE,21.0079,84.9798,Angul
759107,41,1295,-30.585365853658537,0.0,SAFE,21.0079,84.9798,Angul
759116,16,434,-26.125,0.0,SAFE,20.6284,84.4526,Angul
759117,116,4256,-35.689655172413794,0.0,SAFE,21.0723,85.06558181818183,Angul
759118,137,4187,-29.562043795620436,0.0,SAFE,21.24811111111111,85.21378888888889,Angul
759119,190,5739,-29.205263157894738,0.0,SAFE,21.303228571428573,85.18598571428572,Angul
759120,306,8398,-26.444444444444443,0.0,SAFE,20.92430625,85.34709375,Dhenkanal
759121,171,7267,-41.49707602339181,0.0,SAFE,20.776586666666667,85.30448666666666,Dhenkanal
759122,53,1629,-29.735849056603772,0.0,SAFE,20.7961,84.996,Angul
759123,109,2691,-23.68807339449541,0.0,SAFE,21.174487499999998,84.5067,Angul
759124,83,3322,-39.024096385542165,0.0,SAFE,21.2615,84.96571428571428,Angul
759125,346,10170,-28.393063583815028,0.0,SAFE,20.74440476190476,84.62866666666666,Angul
759126,194,7871,-39.57216494845361,0.0,SAFE,20.81468,84.5703,Angul
759127,313,9307,-28.73482428115016,0.0,SAFE,20.79353,84.82797500000001,Angul
759128,191,4715,-23.68586387434555,0.0,SAFE,20.96162307692308,84.73382307692307,Dhenkanal
759129,192,5534,-27.822916666666668,0.0,SAFE,20.656388888888888,85.10081666666667,Angul
759130,86,3932,-44.72093023255814,0.0,SAFE,20.9907,84.9568,Angul
759132,292,7555,-24.873287671232877,0.0,SAFE,20.53751111111111,85.13971111111113,Angul
759141,132,3468,-25.272727272727273,0.0,SAFE,20.82259,85.0009,Angul
759143,100,2458,-23.58,0.0,SAFE,20.6511,84.3112,Angul
759145,55,1558,-27.327272727272728,0.0,SAFE,20.8573,84.9125,Angul
759146,63,2046,-31.476190476190474,0.0,SAFE,21.041116666666667,85.19558333333333,Dhenkanal
759148,9,237,-25.333333333333332,0.0,SAFE,20.8573,84.9125,Angul
760001,127,5934,-45.724409448818896,0.0,SAFE,20.1568,84.559,Ganjam
760002,141,4653,-32.0,0.0,SAFE,20.1568,84.559,Ganjam
760003,174,5088,-28.24137931034483,0.0,SAFE,19.57801111111111,84.68863333333333,Ganjam
760004,21,1013,-47.23809523809524,0.0,SAFE,19.6269,84.6711,Ganjam
760005,4,239,-58.75,0.0,SAFE,20.1568,84.559,Ganjam
760006,84,3241,-37.583333333333336,0.0,SAFE,20.1568,84.559,Ganjam
760007,54,1948,-35.074074074074076,0.0,SAFE,19.3355,84.8685,Ganjam
760008,44,1846,-40.95454545454545,0.0,SAFE,20.1568,84.559,Ganjam
760009,52,1959,-36.67307692307692,0.0,SAFE,20.1568,84.559,Ganjam
760010,75,2290,-29.533333333333335,0.0,SAFE,20.1568,84.559,Ganjam
761001,102,4157,-39.754901960784316,0.0,SAFE,19.6269,84.6711,Ganjam
761002,85,2674,-30.458823529411763,0.0,SAFE,19.1642375,84.60721249999999,Ganjam
761003,141,5206,-35.92198581560284,0.0,SAFE,19.51706666666667,84.67818333333332,Ganjam
761004,57,2740,-47.07017543859649,0.0,SAFE,19.6269,84.6711,Ganjam
761005,117,3182,-26.196581196581196,0.0,SAFE,19.0236,84.3752,Ganjam
761006,30,1686,-55.2,0.0,SAFE,19.7452,84.4079,Ganjam
761007,56,3329,-58.44642857142857,0.0,SAFE,19.6269,84.6711,Ganjam
761008,212,4280,-19.18867924528302,0.0,SAFE,19.60141875,84.67599374999999,Ganjam
761009,96,4548,-46.375,0.0,SAFE,19.80644444444444,84.67018888888889,Ganjam
761010,113,4565,-39.39823008849557,0.0,SAFE,19.63343076923077,84.76461538461538,Ganjam
761011,60,1701,-27.35,0.0,SAFE,19.6269,84.6711,Ganjam
761012,119,4973,-40.78991596638655,0.0,SAFE,19.598655555555556,84.66006666666665,Ganjam
761013,98,4603,-45.96938775510204,0.0,SAFE,19.7817,84.6091,Ganjam
761014,150,4289,-27.593333333333334,0.0,SAFE,19.495733333333334,84.45521666666667,Ganjam
761015,172,5180,-29.11627906976744,0.0,SAFE,19.229400000000002,84.19042,Gajapati
761016,448,11735,-25.194196428571427,0.0,SAFE,19.171329411764706,84.16280588235294,Gajapati
761017,326,10778,-32.061349693251536,0.0,SAFE,19.238991666666667,84.22524166666666,Ganjam
761018,150,6153,-40.02,0.0,SAFE,19.580216666666665,84.6464,Ganjam
761019,54,2837,-51.53703703703704,0.0,SAFE,19.4921,84.9338,Ganjam
761020,172,6139,-34.69186046511628,0.0,SAFE,19.8744,84.4258,Ganjam
761026,133,4582,-33.45112781954887,0.0,SAFE,19.609377777777777,84.67786666666666,Ganjam
761027,127,3397,-25.748031496062993,0.0,SAFE,19.4333,85.0833,Ganjam
761028,130,3674,-27.26153846153846,0.0,SAFE,19.616881818181817,84.71009090909091,Ganjam
761029,179,6716,-36.5195530726257,0.0,SAFE,19.6269,84.6711,Ganjam
761030,79,4767,-59.34177215189873,0.0,SAFE,19.62528181818182,84.70882727272728,Ganjam
761031,108,3357,-30.083333333333332,0.0,SAFE,19.6269,84.6711,Ganjam
761032,239,8145,-33.07949790794979,0.0,SAFE,19.6243,84.9408,Ganjam
761035,92,4131,-43.90217391304348,0.0,SAFE,19.6269,84.6711,Ganjam
761037,44,1914,-42.5,0.0,SAFE,19.1599,84.5272,Ganjam
761041,62,2370,-37.225806451612904,0.0,SAFE,19.6269,84.6711,Ganjam
761042,40,1821,-44.525,0.0,SAFE,19.6269,84.6711,Ganjam
761043,44,1328,-29.181818181818183,0.0,SAFE,19.5135,84.8323,Ganjam
761045,50,1015,-19.3,0.0,SAFE,19.589775,84.702625,Ganjam
761052,43,973,-21.627906976744185,0.0,SAFE,20.1132,84.5672,Ganjam
761054,65,3467,-52.33846153846154,0.0,SAFE,19.3815,84.6958,Ganjam
761055,73,3737,-50.19178082191781,0.0,SAFE,19.4053,84.4986,Ganjam
761100,66,2706,-40.0,0.0,SAFE,19.6269,84.6711,Ganjam
761101,118,3879,-31.872881355932204,0.0,SAFE,19.9345,84.7836,Ganjam
761102,116,4155,-34.81896551724138,0.0,SAFE,19.4817,84.7449,Ganjam
761103,69,3181,-45.10144927536232,0.0,SAFE,19.590474999999998,84.695775,Ganjam
761104,246,8700,-34.36585365853659,0.0,SAFE,19.65857777777778,84.6652,Ganjam
761105,239,9954,-40.64853556485355,0.0,SAFE,19.567987499999997,85.094375,Ganjam
761106,166,6910,-40.626506024096386,0.0,SAFE,19.571884615384615,84.59106923076924,Ganjam
761107,193,7652,-38.64766839378238,0.0,SAFE,19.6414,84.578,Ganjam
761108,189,6061,-31.06878306878307,0.0,SAFE,19.886446666666664,84.48571333333332,Ganjam
761109,233,5761,-23.72532188841202,0.0,SAFE,19.842245454545456,84.7389,Ganjam
761110,45,1885,-40.888888888888886,0.0,SAFE,20.0969,84.619,Ganjam
761111,246,7011,-27.5,0.0,SAFE,19.762315789473682,84.48826842105264,Ganjam
761114,47,1857,-38.51063829787234,0.0,SAFE,20.0969,84.619,Ganjam
761115,88,3388,-37.5,0.0,SAFE,19.6269,84.6711,Ganjam
761116,55,1588,-27.87272727272727,0.0,SAFE,19.6785,84.708,Ganjam
761117,141,4500,-30.914893617021278,0.0,SAFE,19.97121818181818,84.77648181818182,Ganjam
761118,240,8752,-35.46666666666667,0.0,SAFE,19.662031578947367,84.67193157894737,Ganjam
761119,130,3959,-29.453846153846154,0.0,SAFE,19.4921,84.9338,Ganjam
761120,68,2419,-34.5735294117647,0.0,SAFE,19.9614,84.5675,Ganjam
761121,180,4797,-25.65,0.0,SAFE,19.721272727272726,84.72471818181818,Ganjam
761122,60,1938,-31.3,0.0,SAFE,19.6269,84.6711,Ganjam
761123,93,2991,-31.161290322580644,0.0,SAFE,19.644099999999998,84.66421111111111,Ganjam
761124,104,3649,-34.08653846153846,0.0,SAFE,19.691877777777776,84.66832222222223,Ganjam
761125,101,2979,-28.495049504950494,0.0,SAFE,20.0423,84.4611,Ganjam
761126,63,1882,-28.873015873015873,0.0,SAFE,20.0423,84.4611,Ganjam
761131,178,6588,-36.01123595505618,0.0,SAFE,20.0219,84.70680526315789,Ganjam
761132,70,2564,-35.628571428571426,0.0,SAFE,20.0649,84.58371249999999,Ganjam
761133,28,1055,-36.67857142857143,0.0,SAFE,20.0362,84.6658,Ganjam
761140,50,2150,-42.0,0.0,SAFE,19.6269,84.6711,Ganjam
761141,51,1748,-33.27450980392157,0.0,SAFE,20.138479999999998,84.5532,Ganjam
761143,67,2346,-34.014925373134325,0.0,SAFE,19.6269,84.6711,Ganjam
761144,45,1911,-41.46666666666667,0.0,SAFE,19.6269,84.6711,Ganjam
761146,81,2318,-27.617283950617285,0.0,SAFE,19.6269,84.6711,Ganjam
761151,80,1974,-23.675,0.0,SAFE,19.605,84.408225,Ganjam
761200,60,3096,-50.6,0.0,SAFE,19.1734,84.1607,Gajapati
761201,44,2380,-53.09090909090909,0.0,SAFE,19.1734,84.1607,Gajapati
761206,85,3820,-43.94117647058823,0.0,SAFE,18.92560909090909,83.85500909090909,Gajapati
761207,122,6295,-50.59836065573771,0.0,SAFE,19.13826,84.12320000000001,Gajapati
761208,65,3447,-52.03076923076923,0.0,SAFE,18.925028571428573,83.9496,Gajapati
761209,103,2721,-25.41747572815534,0.0,SAFE,19.6269,84.6711,Ganjam
761210,15,1066,-70.06666666666666,0.0,SAFE,19.032349999999997,84.10531666666667,Gajapati
